date,impfstoff,impfstofftyp,region,dosen,einrichtung,geo,Hersteller,KW,wochentag,Jahr,Monat,JahrKW
2023-01-03,comirnaty,wildtyp,DE-SH,0,apotheken,Schleswig-Holstein,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-TH,0,apotheken,Thüringen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BW,78,arztpraxen,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BY,90,arztpraxen,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BE,90,arztpraxen,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BB,138,arztpraxen,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HB,0,arztpraxen,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HH,60,arztpraxen,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HE,42,arztpraxen,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-MV,6,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-NI,72,arztpraxen,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-NW,426,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-RP,36,arztpraxen,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SL,0,arztpraxen,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SN,18,arztpraxen,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-ST,60,arztpraxen,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SH,42,arztpraxen,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-TH,30,arztpraxen,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BW,0,oegd,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BY,0,oegd,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BE,6,oegd,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BB,6,oegd,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HB,0,oegd,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HH,0,oegd,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HE,0,oegd,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-NI,0,oegd,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-NW,0,oegd,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-RP,6,oegd,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SL,0,oegd,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SN,0,oegd,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-TH,0,oegd,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BW,6,apotheken,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BY,12,apotheken,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BE,0,apotheken,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-BB,0,apotheken,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HB,0,apotheken,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HH,0,apotheken,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-HE,6,apotheken,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-MV,0,apotheken,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-NI,0,apotheken,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-NW,36,apotheken,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-RP,0,apotheken,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SL,0,apotheken,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SN,0,apotheken,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-ST,0,apotheken,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-SH,0,apotheken,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba1,DE-TH,0,apotheken,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BW,6708,arztpraxen,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BY,5652,arztpraxen,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BE,5796,arztpraxen,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BB,2880,arztpraxen,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HB,360,arztpraxen,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HH,2790,arztpraxen,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HE,4512,arztpraxen,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-MV,1062,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NI,7968,arztpraxen,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NW,20376,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-RP,2598,arztpraxen,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SL,780,arztpraxen,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SN,2532,arztpraxen,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-ST,1746,arztpraxen,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SH,3270,arztpraxen,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-TH,1338,arztpraxen,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BW,3018,oegd,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BY,60,oegd,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BE,0,oegd,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BB,36,oegd,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HB,0,oegd,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HH,0,oegd,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HE,282,oegd,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NI,30,oegd,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NW,774,oegd,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-RP,90,oegd,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SL,0,oegd,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SN,6,oegd,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-TH,0,oegd,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BW,300,apotheken,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BY,312,apotheken,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BE,204,apotheken,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BB,30,apotheken,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HB,42,apotheken,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HH,18,apotheken,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HE,90,apotheken,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-MV,0,apotheken,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NI,108,apotheken,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NW,498,apotheken,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-RP,84,apotheken,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SL,24,apotheken,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SN,48,apotheken,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-ST,0,apotheken,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SH,36,apotheken,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-TH,24,apotheken,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BW,300,arztpraxen,Baden-Württemberg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BY,390,arztpraxen,Bayern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BE,570,arztpraxen,Berlin,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BB,50,arztpraxen,Brandenburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HB,0,arztpraxen,Bremen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HH,250,arztpraxen,Hamburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HE,250,arztpraxen,Hessen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NI,60,arztpraxen,Niedersachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NW,610,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-RP,20,arztpraxen,Rheinland-Pfalz,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SL,10,arztpraxen,Saarland,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SN,60,arztpraxen,Sachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-ST,10,arztpraxen,Sachsen-Anhalt,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SH,20,arztpraxen,Schleswig-Holstein,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-TH,0,arztpraxen,Thüringen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BW,40,oegd,Baden-Württemberg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BY,0,oegd,Bayern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BE,200,oegd,Berlin,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BB,0,oegd,Brandenburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HH,0,oegd,Hamburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HE,10,oegd,Hessen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NI,0,oegd,Niedersachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NW,140,oegd,Nordrhein-Westfalen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SL,0,oegd,Saarland,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SN,0,oegd,Sachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-TH,0,oegd,Thüringen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BW,170,arztpraxen,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BY,390,arztpraxen,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BE,130,arztpraxen,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BB,0,arztpraxen,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HB,0,arztpraxen,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HH,40,arztpraxen,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HE,180,arztpraxen,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NI,190,arztpraxen,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NW,430,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-RP,40,arztpraxen,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SL,0,arztpraxen,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SN,0,arztpraxen,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-ST,10,arztpraxen,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SH,20,arztpraxen,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-TH,50,arztpraxen,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BW,40,oegd,Baden-Württemberg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BY,0,oegd,Bayern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BE,200,oegd,Berlin,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-BB,0,oegd,Brandenburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HB,0,oegd,Bremen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HH,0,oegd,Hamburg,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-HE,100,oegd,Hessen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NI,100,oegd,Niedersachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-NW,40,oegd,Nordrhein-Westfalen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-RP,0,oegd,Rheinland-Pfalz,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SL,0,oegd,Saarland,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SN,10,oegd,Sachsen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,bivalent_wildtyp_ba4_ba5,DE-TH,0,oegd,Thüringen,BNT/Pfizer-Omikron,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BW,160,arztpraxen,Baden-Württemberg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BY,160,arztpraxen,Bayern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BE,340,arztpraxen,Berlin,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BB,20,arztpraxen,Brandenburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HB,0,arztpraxen,Bremen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HH,10,arztpraxen,Hamburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HE,40,arztpraxen,Hessen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-MV,0,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NI,10,arztpraxen,Niedersachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NW,160,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-RP,10,arztpraxen,Rheinland-Pfalz,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SL,10,arztpraxen,Saarland,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SN,50,arztpraxen,Sachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-ST,0,arztpraxen,Sachsen-Anhalt,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-SH,30,arztpraxen,Schleswig-Holstein,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-TH,0,arztpraxen,Thüringen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BW,0,oegd,Baden-Württemberg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BY,0,oegd,Bayern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BE,0,oegd,Berlin,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-BB,0,oegd,Brandenburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HH,0,oegd,Hamburg,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-HE,10,oegd,Hessen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NI,0,oegd,Niedersachsen,BNT/Pfizer,1,2,2023,1,202301
2023-01-03,comirnaty,wildtyp,DE-NW,40,oegd,Nordrhein-Westfalen,BNT/Pfizer,1,2,2023,1,202301
