Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Europe,,2021-01-14,0.06,
Europe,,2021-01-15,0.06,
Europe,,2021-01-16,0.06,
Europe,,2021-01-17,0.06,
Europe,,2021-01-18,0.07,
Europe,,2021-01-19,0.08,
Europe,,2021-01-20,0.1,
Europe,,2021-01-21,0.11,
Europe,,2021-01-22,0.13,
Europe,,2021-01-23,0.14,
Europe,,2021-01-24,0.15,
Europe,,2021-01-25,0.18,
Europe,,2021-01-26,0.22,
Europe,,2021-01-27,0.25,
Europe,,2021-01-28,0.3,
Europe,,2021-01-29,0.33,
Europe,,2021-01-30,0.37,
Europe,,2021-01-31,0.41,
Europe,,2021-02-01,0.45,
Europe,,2021-02-02,0.51,
Europe,,2021-02-03,0.58,
Europe,,2021-02-04,0.65,
Europe,,2021-02-05,0.7,
Europe,,2021-02-06,0.73,
Europe,,2021-02-07,0.77,
Europe,,2021-02-08,0.81,
Europe,,2021-02-09,0.86,
Europe,,2021-02-10,0.92,
Europe,,2021-02-11,0.99,
Europe,,2021-02-12,1.06,
Europe,,2021-02-13,1.08,
Europe,,2021-02-14,1.13,
Europe,,2021-02-15,1.17,
Europe,,2021-02-16,1.22,
Europe,,2021-02-17,1.27,
Europe,,2021-02-18,1.33,
Europe,,2021-02-19,1.38,
Europe,,2021-02-20,1.4,
Europe,,2021-02-21,1.44,
Europe,,2021-02-22,1.47,
Europe,,2021-02-23,1.55,
Europe,,2021-02-24,1.6,
Europe,,2021-02-25,1.65,
Europe,,2021-02-26,1.71,
Europe,,2021-02-27,1.73,
Europe,,2021-02-28,1.76,
Europe,,2021-03-01,1.79,
Europe,,2021-03-02,1.98,
Europe,,2021-03-03,2.05,
Europe,,2021-03-04,2.14,
Europe,,2021-03-05,2.2,
Europe,,2021-03-06,2.25,
Europe,,2021-03-07,2.29,
Europe,,2021-03-08,2.33,
Europe,,2021-03-09,2.38,
Europe,,2021-03-10,2.47,
Europe,,2021-03-11,2.57,
Europe,,2021-03-12,2.64,
Europe,,2021-03-13,2.68,
Europe,,2021-03-14,2.72,
Europe,,2021-03-15,2.78,
Europe,,2021-03-16,2.83,
Europe,,2021-03-17,2.98,
Europe,,2021-03-18,3.07,
Europe,,2021-03-19,3.17,
Europe,,2021-03-20,3.22,
Europe,,2021-03-21,3.28,
Europe,,2021-03-22,3.36,
Europe,,2021-03-23,3.43,
Europe,,2021-03-24,3.55,
Europe,,2021-03-25,3.65,
Europe,,2021-03-26,3.78,
Europe,,2021-03-27,3.85,
Europe,,2021-03-28,3.91,
Europe,,2021-03-29,4.2,
Europe,,2021-03-30,4.32,
Europe,,2021-03-31,4.46,
Europe,,2021-04-01,4.62,
Europe,,2021-04-02,4.72,
Europe,,2021-04-03,4.8,
Europe,,2021-04-04,4.86,
Europe,,2021-04-05,4.9,
Europe,,2021-04-06,5.02,
Europe,,2021-04-07,5.21,
Europe,,2021-04-08,5.36,
Europe,,2021-04-09,5.52,
Europe,,2021-04-10,5.64,
Europe,,2021-04-11,5.73,
Europe,,2021-04-12,5.83,
Europe,,2021-04-13,5.95,
Europe,,2021-04-14,6.09,
Europe,,2021-04-15,6.25,
Europe,,2021-04-16,6.4,
Europe,,2021-04-17,6.53,
Europe,,2021-04-18,6.65,
Europe,,2021-04-19,6.77,
Europe,,2021-04-20,6.9,
Europe,,2021-04-21,7.08,
Europe,,2021-04-22,7.27,
Europe,,2021-04-23,7.46,
Europe,,2021-04-24,7.63,
Europe,,2021-04-25,7.75,
Europe,,2021-04-26,7.88,
Europe,,2021-04-27,8.07,
Europe,,2021-04-28,8.32,
Europe,,2021-04-29,8.57,
Europe,,2021-04-30,8.78,
Europe,,2021-05-01,8.91,
Europe,,2021-05-02,9.07,
Europe,,2021-05-03,9.19,
Europe,,2021-05-04,9.38,
Europe,,2021-05-05,9.73,
Europe,,2021-05-06,10.05,
Europe,,2021-05-07,10.31,
Europe,,2021-05-08,10.51,
Europe,,2021-05-09,10.69,
Europe,,2021-05-10,10.88,
Europe,,2021-05-11,11.14,
Europe,,2021-05-12,11.45,
Europe,,2021-05-13,11.73,
Europe,,2021-05-14,12,
Europe,,2021-05-15,12.21,
Europe,,2021-05-16,12.42,
Europe,,2021-05-17,12.62,
Europe,,2021-05-18,12.89,
Europe,,2021-05-19,13.2,
Europe,,2021-05-20,13.56,
Europe,,2021-05-21,13.88,
Europe,,2021-05-22,14.18,
Europe,,2021-05-23,14.44,
Europe,,2021-05-24,14.64,
Europe,,2021-05-25,14.93,
Europe,,2021-05-26,15.33,
Europe,,2021-05-27,15.71,
Europe,,2021-05-28,16.09,
Europe,,2021-05-29,16.33,
Europe,,2021-05-30,16.65,
Europe,,2021-05-31,16.9,
Europe,,2021-06-01,17.33,
Europe,,2021-06-02,17.74,
Europe,,2021-06-03,18.07,
Europe,,2021-06-04,18.39,
Europe,,2021-06-05,18.65,
Europe,,2021-06-06,19.04,
Europe,,2021-06-07,19.36,
Europe,,2021-06-08,19.73,
Europe,,2021-06-09,20.24,
Europe,,2021-06-10,20.67,
Europe,,2021-06-11,21.03,
Europe,,2021-06-12,21.29,
Europe,,2021-06-13,21.64,
Europe,,2021-06-14,21.94,
Europe,,2021-06-15,22.27,
Europe,,2021-06-16,22.75,
Europe,,2021-06-17,23.18,
Europe,,2021-06-18,23.55,
Europe,,2021-06-19,23.8,
Europe,,2021-06-20,24.19,
Europe,,2021-06-21,24.49,
Europe,,2021-06-22,24.93,
Europe,,2021-06-23,25.36,
Europe,,2021-06-24,25.8,
Europe,,2021-06-25,26.15,
Europe,,2021-06-26,26.44,
Europe,,2021-06-27,26.86,
Europe,,2021-06-28,27.22,
Europe,,2021-06-29,27.62,
Europe,,2021-06-30,28.04,
Europe,,2021-07-01,28.44,
Europe,,2021-07-02,28.76,
Europe,,2021-07-03,29.03,
Europe,,2021-07-04,29.51,
Europe,,2021-07-05,29.89,
Europe,,2021-07-06,30.31,
Europe,,2021-07-07,30.78,
Europe,,2021-07-08,31.2,
Europe,,2021-07-09,31.58,
Europe,,2021-07-10,31.83,
Europe,,2021-07-11,32.2,
Europe,,2021-07-12,32.61,
Europe,,2021-07-13,33.04,
Europe,,2021-07-14,33.5,
Europe,,2021-07-15,33.95,
Europe,,2021-07-16,34.36,
Europe,,2021-07-17,34.62,
Europe,,2021-07-18,35.04,
Europe,,2021-07-19,35.38,
Europe,,2021-07-20,35.84,
Europe,,2021-07-21,36.29,
Europe,,2021-07-22,36.69,
Europe,,2021-07-23,37.08,
Europe,,2021-07-24,37.29,
Europe,,2021-07-25,37.63,
Europe,,2021-07-26,37.93,
Europe,,2021-07-27,38.31,
Europe,,2021-07-28,38.68,
Europe,,2021-07-29,39.03,
Europe,,2021-07-30,39.39,
Europe,,2021-07-31,39.63,
Europe,,2021-08-01,39.92,
Europe,,2021-08-02,40.18,
Europe,,2021-08-03,40.51,
Europe,,2021-08-04,40.86,
Europe,,2021-08-05,41.16,
Europe,,2021-08-06,41.41,
Europe,,2021-08-07,41.63,
Europe,,2021-08-08,41.92,
Europe,,2021-08-09,42.16,
Europe,,2021-08-10,42.5,
Europe,,2021-08-11,42.8,
Europe,,2021-08-12,43.1,
Europe,,2021-08-13,43.5,
Europe,,2021-08-14,43.85,
Europe,,2021-08-15,44.11,
Europe,,2021-08-16,44.33,
Europe,,2021-08-17,44.59,
Europe,,2021-08-18,44.87,
Europe,,2021-08-19,45.17,
Europe,,2021-08-20,45.4,
Europe,,2021-08-21,45.58,
Europe,,2021-08-22,45.82,
Europe,,2021-08-23,46.03,
Europe,,2021-08-24,46.28,
Europe,,2021-08-25,46.54,
Europe,,2021-08-26,46.8,
Europe,,2021-08-27,47.04,
Europe,,2021-08-28,47.18,
Europe,,2021-08-29,47.39,
Europe,,2021-08-30,47.59,
Europe,,2021-08-31,47.81,
Europe,,2021-09-01,48.11,
Europe,,2021-09-02,48.33,
Europe,,2021-09-03,48.55,
Europe,,2021-09-04,48.67,
Europe,,2021-09-05,48.87,
Europe,,2021-09-06,49.01,
Europe,,2021-09-07,49.24,
Europe,,2021-09-08,49.42,
Europe,,2021-09-09,49.61,
Europe,,2021-09-10,49.78,
Europe,,2021-09-11,49.89,
Europe,,2021-09-12,50.04,
Europe,,2021-09-13,50.17,
Europe,,2021-09-14,50.31,
Europe,,2021-09-15,50.47,
Europe,,2021-09-16,50.66,
Europe,,2021-09-17,50.79,
Europe,,2021-09-18,50.86,
Europe,,2021-09-19,51.04,
Europe,,2021-09-20,51.15,
Europe,,2021-09-21,51.27,
Europe,,2021-09-22,51.41,
Europe,,2021-09-23,51.55,
Europe,,2021-09-24,51.68,
Europe,,2021-09-25,51.76,
Europe,,2021-09-26,51.86,
Europe,,2021-09-27,51.94,
Europe,,2021-09-28,52.03,
Europe,,2021-09-29,52.15,
Europe,,2021-09-30,52.26,
Europe,,2021-10-01,52.35,
Europe,,2021-10-02,52.42,
Europe,,2021-10-03,52.48,
Europe,,2021-10-04,52.55,
Europe,,2021-10-05,52.66,
Europe,,2021-10-06,52.8,
Europe,,2021-10-07,53.07,
Europe,,2021-10-08,53.16,
Europe,,2021-10-09,53.21,
Europe,,2021-10-10,53.25,
Europe,,2021-10-11,53.29,
European Union,,2020-12-27,0,
European Union,,2020-12-28,0,
European Union,,2020-12-29,0,
European Union,,2020-12-30,0,
European Union,,2020-12-31,0,
European Union,,2021-01-01,0,
European Union,,2021-01-02,0,
European Union,,2021-01-03,0,
European Union,,2021-01-04,0,
European Union,,2021-01-05,0,
European Union,,2021-01-06,0,
European Union,,2021-01-07,0,
European Union,,2021-01-08,0,
European Union,,2021-01-09,0,
European Union,,2021-01-10,0,
European Union,,2021-01-11,0,
European Union,,2021-01-12,0,
European Union,,2021-01-13,0,
European Union,,2021-01-14,0,
European Union,,2021-01-15,0,
European Union,,2021-01-16,0,
European Union,,2021-01-17,0.01,
European Union,,2021-01-18,0.02,
European Union,,2021-01-19,0.03,
European Union,,2021-01-20,0.06,
European Union,,2021-01-21,0.09,
European Union,,2021-01-22,0.1,
European Union,,2021-01-23,0.13,
European Union,,2021-01-24,0.15,
European Union,,2021-01-25,0.2,
European Union,,2021-01-26,0.25,
European Union,,2021-01-27,0.31,
European Union,,2021-01-28,0.38,
European Union,,2021-01-29,0.44,
European Union,,2021-01-30,0.5,
European Union,,2021-01-31,0.56,
European Union,,2021-02-01,0.64,
European Union,,2021-02-02,0.73,
European Union,,2021-02-03,0.84,
European Union,,2021-02-04,0.95,
European Union,,2021-02-05,1.04,
European Union,,2021-02-06,1.09,
European Union,,2021-02-07,1.15,
European Union,,2021-02-08,1.21,
European Union,,2021-02-09,1.3,
European Union,,2021-02-10,1.38,
European Union,,2021-02-11,1.49,
European Union,,2021-02-12,1.58,
European Union,,2021-02-13,1.62,
European Union,,2021-02-14,1.69,
European Union,,2021-02-15,1.75,
European Union,,2021-02-16,1.82,
European Union,,2021-02-17,1.9,
European Union,,2021-02-18,2,
European Union,,2021-02-19,2.07,
European Union,,2021-02-20,2.1,
European Union,,2021-02-21,2.16,
European Union,,2021-02-22,2.21,
European Union,,2021-02-23,2.26,
European Union,,2021-02-24,2.33,
European Union,,2021-02-25,2.39,
European Union,,2021-02-26,2.47,
European Union,,2021-02-27,2.49,
European Union,,2021-02-28,2.55,
European Union,,2021-03-01,2.59,
European Union,,2021-03-02,2.64,
European Union,,2021-03-03,2.72,
European Union,,2021-03-04,2.8,
European Union,,2021-03-05,2.86,
European Union,,2021-03-06,2.91,
European Union,,2021-03-07,2.96,
European Union,,2021-03-08,3.02,
European Union,,2021-03-09,3.08,
European Union,,2021-03-10,3.15,
European Union,,2021-03-11,3.25,
European Union,,2021-03-12,3.33,
European Union,,2021-03-13,3.37,
European Union,,2021-03-14,3.43,
European Union,,2021-03-15,3.5,
European Union,,2021-03-16,3.57,
European Union,,2021-03-17,3.67,
European Union,,2021-03-18,3.77,
European Union,,2021-03-19,3.86,
European Union,,2021-03-20,3.91,
European Union,,2021-03-21,3.98,
European Union,,2021-03-22,4.09,
European Union,,2021-03-23,4.18,
European Union,,2021-03-24,4.3,
European Union,,2021-03-25,4.42,
European Union,,2021-03-26,4.57,
European Union,,2021-03-27,4.62,
European Union,,2021-03-28,4.7,
European Union,,2021-03-29,4.79,
European Union,,2021-03-30,4.9,
European Union,,2021-03-31,5.02,
European Union,,2021-04-01,5.16,
European Union,,2021-04-02,5.26,
European Union,,2021-04-03,5.34,
European Union,,2021-04-04,5.42,
European Union,,2021-04-05,5.46,
European Union,,2021-04-06,5.58,
European Union,,2021-04-07,5.71,
European Union,,2021-04-08,5.84,
European Union,,2021-04-09,5.97,
European Union,,2021-04-10,6.05,
European Union,,2021-04-11,6.15,
European Union,,2021-04-12,6.25,
European Union,,2021-04-13,6.37,
European Union,,2021-04-14,6.49,
European Union,,2021-04-15,6.64,
European Union,,2021-04-16,6.77,
European Union,,2021-04-17,6.86,
European Union,,2021-04-18,6.93,
European Union,,2021-04-19,7.05,
European Union,,2021-04-20,7.18,
European Union,,2021-04-21,7.35,
European Union,,2021-04-22,7.54,
European Union,,2021-04-23,7.72,
European Union,,2021-04-24,7.81,
European Union,,2021-04-25,7.95,
European Union,,2021-04-26,8.07,
European Union,,2021-04-27,8.29,
European Union,,2021-04-28,8.53,
European Union,,2021-04-29,8.78,
European Union,,2021-04-30,8.96,
European Union,,2021-05-01,9.09,
European Union,,2021-05-02,9.3,
European Union,,2021-05-03,9.47,
European Union,,2021-05-04,9.71,
European Union,,2021-05-05,10.09,
European Union,,2021-05-06,10.44,
European Union,,2021-05-07,10.73,
European Union,,2021-05-08,10.92,
European Union,,2021-05-09,11.17,
European Union,,2021-05-10,11.4,
European Union,,2021-05-11,11.7,
European Union,,2021-05-12,12,
European Union,,2021-05-13,12.33,
European Union,,2021-05-14,12.62,
European Union,,2021-05-15,12.83,
European Union,,2021-05-16,13.13,
European Union,,2021-05-17,13.37,
European Union,,2021-05-18,13.68,
European Union,,2021-05-19,14.02,
European Union,,2021-05-20,14.47,
European Union,,2021-05-21,14.83,
European Union,,2021-05-22,15.06,
European Union,,2021-05-23,15.41,
European Union,,2021-05-24,15.63,
European Union,,2021-05-25,15.99,
European Union,,2021-05-26,16.47,
European Union,,2021-05-27,16.96,
European Union,,2021-05-28,17.4,
European Union,,2021-05-29,17.68,
European Union,,2021-05-30,18.13,
European Union,,2021-05-31,18.49,
European Union,,2021-06-01,18.95,
European Union,,2021-06-02,19.47,
European Union,,2021-06-03,19.88,
European Union,,2021-06-04,20.27,
European Union,,2021-06-05,20.57,
European Union,,2021-06-06,21.14,
European Union,,2021-06-07,21.54,
European Union,,2021-06-08,22.04,
European Union,,2021-06-09,22.74,
European Union,,2021-06-10,23.31,
European Union,,2021-06-11,23.77,
European Union,,2021-06-12,24.05,
European Union,,2021-06-13,24.57,
European Union,,2021-06-14,25,
European Union,,2021-06-15,25.47,
European Union,,2021-06-16,26.14,
European Union,,2021-06-17,26.71,
European Union,,2021-06-18,27.22,
European Union,,2021-06-19,27.51,
European Union,,2021-06-20,28.1,
European Union,,2021-06-21,28.55,
European Union,,2021-06-22,29.14,
European Union,,2021-06-23,29.8,
European Union,,2021-06-24,30.3,
European Union,,2021-06-25,30.75,
European Union,,2021-06-26,31.17,
European Union,,2021-06-27,31.79,
European Union,,2021-06-28,32.3,
European Union,,2021-06-29,32.88,
European Union,,2021-06-30,33.46,
European Union,,2021-07-01,34.01,
European Union,,2021-07-02,34.48,
European Union,,2021-07-03,34.8,
European Union,,2021-07-04,35.56,
European Union,,2021-07-05,36.1,
European Union,,2021-07-06,36.67,
European Union,,2021-07-07,37.35,
European Union,,2021-07-08,37.94,
European Union,,2021-07-09,38.46,
European Union,,2021-07-10,38.78,
European Union,,2021-07-11,39.37,
European Union,,2021-07-12,39.97,
European Union,,2021-07-13,40.58,
European Union,,2021-07-14,41.17,
European Union,,2021-07-15,41.79,
European Union,,2021-07-16,42.24,
European Union,,2021-07-17,42.61,
European Union,,2021-07-18,43.18,
European Union,,2021-07-19,43.67,
European Union,,2021-07-20,44.19,
European Union,,2021-07-21,44.81,
European Union,,2021-07-22,45.36,
European Union,,2021-07-23,45.79,
European Union,,2021-07-24,46.05,
European Union,,2021-07-25,46.55,
European Union,,2021-07-26,46.97,
European Union,,2021-07-27,47.45,
European Union,,2021-07-28,47.93,
European Union,,2021-07-29,48.36,
European Union,,2021-07-30,48.74,
European Union,,2021-07-31,48.96,
European Union,,2021-08-01,49.35,
European Union,,2021-08-02,49.71,
European Union,,2021-08-03,50.11,
European Union,,2021-08-04,50.49,
European Union,,2021-08-05,50.86,
European Union,,2021-08-06,51.16,
European Union,,2021-08-07,51.37,
European Union,,2021-08-08,51.78,
European Union,,2021-08-09,52.11,
European Union,,2021-08-10,52.44,
European Union,,2021-08-11,52.79,
European Union,,2021-08-12,53.13,
European Union,,2021-08-13,53.38,
European Union,,2021-08-14,53.53,
European Union,,2021-08-15,53.88,
European Union,,2021-08-16,54.16,
European Union,,2021-08-17,54.46,
European Union,,2021-08-18,54.78,
European Union,,2021-08-19,55.13,
European Union,,2021-08-20,55.36,
European Union,,2021-08-21,55.5,
European Union,,2021-08-22,55.79,
European Union,,2021-08-23,56.07,
European Union,,2021-08-24,56.36,
European Union,,2021-08-25,56.64,
European Union,,2021-08-26,56.92,
European Union,,2021-08-27,57.16,
European Union,,2021-08-28,57.3,
European Union,,2021-08-29,57.58,
European Union,,2021-08-30,57.82,
European Union,,2021-08-31,58.11,
European Union,,2021-09-01,58.36,
European Union,,2021-09-02,58.6,
European Union,,2021-09-03,58.78,
European Union,,2021-09-04,58.9,
European Union,,2021-09-05,59.16,
European Union,,2021-09-06,59.35,
European Union,,2021-09-07,59.56,
European Union,,2021-09-08,59.77,
European Union,,2021-09-09,59.95,
European Union,,2021-09-10,60.12,
European Union,,2021-09-11,60.23,
European Union,,2021-09-12,60.43,
European Union,,2021-09-13,60.58,
European Union,,2021-09-14,60.75,
European Union,,2021-09-15,60.92,
European Union,,2021-09-16,61.14,
European Union,,2021-09-17,61.28,
European Union,,2021-09-18,61.38,
European Union,,2021-09-19,61.55,
European Union,,2021-09-20,61.7,
European Union,,2021-09-21,61.85,
European Union,,2021-09-22,62,
European Union,,2021-09-23,62.14,
European Union,,2021-09-24,62.26,
European Union,,2021-09-25,62.35,
European Union,,2021-09-26,62.47,
European Union,,2021-09-27,62.57,
European Union,,2021-09-28,62.67,
European Union,,2021-09-29,62.79,
European Union,,2021-09-30,62.89,
European Union,,2021-10-01,63,
European Union,,2021-10-02,63.06,
European Union,,2021-10-03,63.12,
European Union,,2021-10-04,63.2,
European Union,,2021-10-05,63.31,
European Union,,2021-10-06,63.39,
European Union,,2021-10-07,63.48,
European Union,,2021-10-08,63.56,
European Union,,2021-10-09,63.62,
European Union,,2021-10-10,63.65,
European Union,,2021-10-11,63.69,
Faeroe Islands,FRO,2021-01-29,0,
Faeroe Islands,FRO,2021-02-06,1.24,
Faeroe Islands,FRO,2021-02-08,1.4,
Faeroe Islands,FRO,2021-02-10,2.49,
Faeroe Islands,FRO,2021-02-21,3.09,
Faeroe Islands,FRO,2021-02-23,4.25,
Faeroe Islands,FRO,2021-02-24,5.14,
Faeroe Islands,FRO,2021-03-03,5.77,
Faeroe Islands,FRO,2021-03-04,6.43,
Faeroe Islands,FRO,2021-03-05,6.75,
Faeroe Islands,FRO,2021-03-06,7.49,
Faeroe Islands,FRO,2021-03-08,7.76,
Faeroe Islands,FRO,2021-03-12,8.01,
Faeroe Islands,FRO,2021-03-16,8.11,
Faeroe Islands,FRO,2021-03-17,8.15,
Faeroe Islands,FRO,2021-03-18,8.22,
Faeroe Islands,FRO,2021-03-22,8.23,
Faeroe Islands,FRO,2021-03-26,8.31,
Faeroe Islands,FRO,2021-03-27,8.37,
Faeroe Islands,FRO,2021-03-30,8.42,
Faeroe Islands,FRO,2021-04-08,8.46,
Faeroe Islands,FRO,2021-04-12,8.66,
Faeroe Islands,FRO,2021-04-13,8.68,
Faeroe Islands,FRO,2021-04-14,8.93,
Faeroe Islands,FRO,2021-04-15,9.74,
Faeroe Islands,FRO,2021-04-19,10.31,
Faeroe Islands,FRO,2021-04-21,10.59,
Faeroe Islands,FRO,2021-04-22,10.7,
Faeroe Islands,FRO,2021-04-24,11.27,
Faeroe Islands,FRO,2021-04-26,11.31,
Faeroe Islands,FRO,2021-04-27,11.37,
Faeroe Islands,FRO,2021-04-28,11.78,
Faeroe Islands,FRO,2021-05-06,13.02,
Faeroe Islands,FRO,2021-05-08,13.47,
Faeroe Islands,FRO,2021-05-09,13.5,
Faeroe Islands,FRO,2021-05-11,14.28,
Faeroe Islands,FRO,2021-05-13,14.77,
Faeroe Islands,FRO,2021-05-16,15.95,
Faeroe Islands,FRO,2021-05-22,17.28,
Faeroe Islands,FRO,2021-05-23,18.76,
Faeroe Islands,FRO,2021-05-24,19.56,
Faeroe Islands,FRO,2021-05-25,20.11,
Faeroe Islands,FRO,2021-05-26,20.93,
Faeroe Islands,FRO,2021-05-28,23.98,
Faeroe Islands,FRO,2021-05-30,24.22,
Faeroe Islands,FRO,2021-06-03,26.65,
Faeroe Islands,FRO,2021-06-04,26.8,
Faeroe Islands,FRO,2021-06-06,27.84,
Faeroe Islands,FRO,2021-06-07,28.4,
Faeroe Islands,FRO,2021-06-09,29.31,
Faeroe Islands,FRO,2021-06-13,29.57,
Faeroe Islands,FRO,2021-06-15,29.86,
Faeroe Islands,FRO,2021-06-16,29.95,
Faeroe Islands,FRO,2021-06-18,31.84,
Faeroe Islands,FRO,2021-06-19,32.18,
Faeroe Islands,FRO,2021-06-20,33.65,
Faeroe Islands,FRO,2021-06-21,35.46,
Faeroe Islands,FRO,2021-06-22,36.87,
Faeroe Islands,FRO,2021-06-24,37.88,
Faeroe Islands,FRO,2021-06-25,38.02,
Faeroe Islands,FRO,2021-06-28,38.35,
Faeroe Islands,FRO,2021-06-30,38.45,
Faeroe Islands,FRO,2021-07-01,40.26,
Faeroe Islands,FRO,2021-07-04,41.33,
Faeroe Islands,FRO,2021-07-05,41.87,
Faeroe Islands,FRO,2021-07-06,42.8,
Faeroe Islands,FRO,2021-07-07,43.57,
Faeroe Islands,FRO,2021-07-08,44.46,
Faeroe Islands,FRO,2021-07-11,49.64,
Faeroe Islands,FRO,2021-07-12,50.41,
Faeroe Islands,FRO,2021-07-13,50.77,
Faeroe Islands,FRO,2021-07-14,51.36,
Faeroe Islands,FRO,2021-07-15,51.92,
Faeroe Islands,FRO,2021-07-19,53.97,
Faeroe Islands,FRO,2021-07-20,54.55,
Faeroe Islands,FRO,2021-07-21,55.84,
Faeroe Islands,FRO,2021-07-22,55.98,
Faeroe Islands,FRO,2021-07-25,56.8,
Faeroe Islands,FRO,2021-07-27,57.93,
Faeroe Islands,FRO,2021-07-28,59.13,
Faeroe Islands,FRO,2021-08-03,61.32,
Faeroe Islands,FRO,2021-08-05,62.32,
Faeroe Islands,FRO,2021-08-06,64.66,
Faeroe Islands,FRO,2021-08-09,65.73,
Faeroe Islands,FRO,2021-08-10,66.14,
Faeroe Islands,FRO,2021-08-11,66.46,
Faeroe Islands,FRO,2021-08-12,67.1,
Faeroe Islands,FRO,2021-08-15,67.14,
Faeroe Islands,FRO,2021-08-16,67.86,
Faeroe Islands,FRO,2021-08-17,68.22,
Faeroe Islands,FRO,2021-08-18,68.38,
Faeroe Islands,FRO,2021-08-19,68.67,
Faeroe Islands,FRO,2021-08-24,69.08,
Faeroe Islands,FRO,2021-08-26,69.47,
Faeroe Islands,FRO,2021-08-30,69.87,
Faeroe Islands,FRO,2021-08-31,70.25,
Faeroe Islands,FRO,2021-09-01,70.49,
Faeroe Islands,FRO,2021-09-02,70.8,
Faeroe Islands,FRO,2021-09-06,71.15,
Faeroe Islands,FRO,2021-09-07,71.2,
Faeroe Islands,FRO,2021-09-08,71.64,
Faeroe Islands,FRO,2021-09-10,71.99,
Faeroe Islands,FRO,2021-09-14,72.37,
Faeroe Islands,FRO,2021-09-15,72.49,
Faeroe Islands,FRO,2021-09-16,72.66,
Faeroe Islands,FRO,2021-09-20,72.87,
Faeroe Islands,FRO,2021-09-22,73.12,
Faeroe Islands,FRO,2021-09-23,73.36,
Faeroe Islands,FRO,2021-09-26,73.39,
Faeroe Islands,FRO,2021-09-27,73.53,
Faeroe Islands,FRO,2021-09-28,73.76,
Faeroe Islands,FRO,2021-10-01,74.06,
Faeroe Islands,FRO,2021-10-05,74.49,
Faeroe Islands,FRO,2021-10-08,74.84,
Faeroe Islands,FRO,2021-10-10,74.87,
Faeroe Islands,FRO,2021-10-11,75.02,
Falkland Islands,FLK,2021-04-07,48.67,
Falkland Islands,FLK,2021-04-14,50.31,
Fiji,FJI,2021-05-25,0.32,
Fiji,FJI,2021-06-08,0.51,
Fiji,FJI,2021-06-15,0.51,
Fiji,FJI,2021-06-21,1.99,
Fiji,FJI,2021-06-29,4.8,
Fiji,FJI,2021-07-06,6.06,
Fiji,FJI,2021-07-13,7.38,
Fiji,FJI,2021-07-20,8.71,
Fiji,FJI,2021-07-27,10.77,
Fiji,FJI,2021-08-02,15.97,
Fiji,FJI,2021-08-09,19.78,
Fiji,FJI,2021-08-16,23.42,
Fiji,FJI,2021-08-23,26.02,
Fiji,FJI,2021-08-31,29.53,
Fiji,FJI,2021-09-07,33.22,
Fiji,FJI,2021-09-14,37.9,
Fiji,FJI,2021-09-21,42.9,
Fiji,FJI,2021-09-28,47.17,
Fiji,FJI,2021-10-05,51.22,
Finland,FIN,2021-01-25,0.08,
Finland,FIN,2021-01-26,0.13,
Finland,FIN,2021-01-27,0.17,
Finland,FIN,2021-01-28,0.19,
Finland,FIN,2021-01-29,0.26,
Finland,FIN,2021-01-30,0.32,
Finland,FIN,2021-02-01,0.33,
Finland,FIN,2021-02-02,0.33,
Finland,FIN,2021-02-03,0.42,
Finland,FIN,2021-02-04,0.62,
Finland,FIN,2021-02-05,0.77,
Finland,FIN,2021-02-06,0.88,
Finland,FIN,2021-02-07,0.9,
Finland,FIN,2021-02-08,0.9,
Finland,FIN,2021-02-09,0.97,
Finland,FIN,2021-02-10,1.01,
Finland,FIN,2021-02-11,1.08,
Finland,FIN,2021-02-12,1.15,
Finland,FIN,2021-02-13,1.2,
Finland,FIN,2021-02-14,1.21,
Finland,FIN,2021-02-15,1.21,
Finland,FIN,2021-02-16,1.22,
Finland,FIN,2021-02-17,1.24,
Finland,FIN,2021-02-18,1.26,
Finland,FIN,2021-02-19,1.29,
Finland,FIN,2021-02-20,1.31,
Finland,FIN,2021-02-24,1.35,
Finland,FIN,2021-02-25,1.39,
Finland,FIN,2021-02-26,1.44,
Finland,FIN,2021-02-27,1.46,
Finland,FIN,2021-02-28,1.46,
Finland,FIN,2021-03-01,1.48,
Finland,FIN,2021-03-03,1.5,
Finland,FIN,2021-03-04,1.51,
Finland,FIN,2021-03-05,1.52,
Finland,FIN,2021-03-06,1.53,
Finland,FIN,2021-03-08,1.53,
Finland,FIN,2021-03-09,1.53,
Finland,FIN,2021-03-10,1.54,
Finland,FIN,2021-03-11,1.54,
Finland,FIN,2021-03-12,1.55,
Finland,FIN,2021-03-13,1.56,
Finland,FIN,2021-03-14,1.56,
Finland,FIN,2021-03-15,1.56,
Finland,FIN,2021-03-16,1.56,
Finland,FIN,2021-03-17,1.56,
Finland,FIN,2021-03-18,1.57,
Finland,FIN,2021-03-19,1.57,
Finland,FIN,2021-03-20,1.58,
Finland,FIN,2021-03-21,1.58,
Finland,FIN,2021-03-22,1.58,
Finland,FIN,2021-03-23,1.58,
Finland,FIN,2021-03-24,1.58,
Finland,FIN,2021-03-25,1.58,
Finland,FIN,2021-03-26,1.59,
Finland,FIN,2021-03-27,1.6,
Finland,FIN,2021-03-29,1.6,
